epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.8490099671145128,0.638533674339301,0.6141958891869026,0.8384972981479771,0.6265984654731458,0.5855184386249412
2,0.7671792782074554,0.7485080988917306,0.7442329747275396,0.769061131855411,0.7647058823529411,0.759007057477762
3,0.7059746432385684,0.7689684569479965,0.7651706751121023,0.7011079401006479,0.7877237851662404,0.7828317672458025
4,0.6597739148627767,0.7715260017050298,0.7692350885071209,0.650797679296235,0.7877237851662404,0.7838818344683204
5,0.6534533629738563,0.7689684569479965,0.7679139519393738,0.6700464548052424,0.7723785166240409,0.7696743721842317
6,0.6310095079719563,0.7391304347826086,0.7272467272944879,0.6323625294448775,0.7442455242966752,0.731042726257115
7,0.6012712895921023,0.7672634271099744,0.7387381746453425,0.6046223327936724,0.7749360613810742,0.7468047576705794
8,0.5855285458501749,0.7587382779198636,0.7486086381187702,0.587381558345102,0.7698209718670077,0.7584060254933331
9,0.5767729409921911,0.7843137254901961,0.7808485475511018,0.5959359876944891,0.7979539641943734,0.7938917427422433
10,0.5795213433279507,0.7647058823529411,0.718457698253238,0.5892588901702706,0.7519181585677749,0.6977185706058695
