epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.5797391345078174,0.783461210571185,0.7863758511160897,0.6087231913490978,0.7749360613810742,0.7773609367065816
2,0.38022262940321433,0.8388746803069054,0.8413343727664431,0.3730152476093043,0.8439897698209718,0.8470954083420013
3,0.2720111692602169,0.8815004262574595,0.8769409798718962,0.28004143770088624,0.8849104859335039,0.8828784848547638
4,0.19248477770341124,0.9360613810741688,0.9361797454511696,0.23056029038660972,0.928388746803069,0.9281618686177273
5,0.1662410148320194,0.9497016197783461,0.9496863314310238,0.17985900180876407,0.9437340153452686,0.9436812133014664
6,0.17073733948380745,0.9343563512361467,0.9340143695477728,0.18497501275575984,0.9360613810741688,0.9355280120468171
7,0.23820331143906048,0.9411764705882353,0.9414326995756461,0.28272102228211016,0.9360613810741688,0.9364458285557247
8,0.20950718481928898,0.9164535379369139,0.9155589360218537,0.2448134305684463,0.9130434782608695,0.9116100913182923
9,0.1843592235778807,0.9360613810741688,0.9342808933083985,0.2240375655386454,0.9156010230179028,0.9141135991120215
10,0.2092329531793704,0.9215686274509803,0.9224713274364094,0.27659488684685946,0.8976982097186701,0.8982162938047875
11,0.10626348240169214,0.9744245524296675,0.9744402299859554,0.16933673181954553,0.9539641943734015,0.9538659936551162
12,0.0787746818372559,0.9838022165387894,0.9837736998171079,0.10737216140112608,0.9744245524296675,0.974305288779491
13,0.05167444877307433,0.9846547314578005,0.9846309560610074,0.09261460171636109,0.979539641943734,0.9794674385650952
14,0.05101144916750332,0.9846547314578005,0.984588296852194,0.08290217931637221,0.969309462915601,0.9691128512647165
15,0.024732301436255082,0.9931798806479113,0.9931719118308975,0.04537606692951544,0.9872122762148338,0.9871506981541591
16,0.022318551380771632,0.9923273657289002,0.9923161659146256,0.049681808363617685,0.979539641943734,0.9794184918348033
17,0.04893286233864731,0.9829497016197783,0.9828666598327118,0.10071223287288185,0.9616368286445013,0.9614609368047937
18,0.02549228447236165,0.9923273657289002,0.9922909300198874,0.04298197834834676,0.9820971867007673,0.9819665614526883
19,0.016852998377982358,0.9931798806479113,0.9931708555012924,0.03368976131817588,0.9923273657289002,0.9922890047823744
20,0.02499557150097505,0.9940323955669225,0.9940431726903689,0.07226422246988587,0.979539641943734,0.9796556796512462
21,0.014244385425299913,0.9940323955669225,0.9940275610752124,0.02875049778821079,0.9923273657289002,0.9922855626326964
22,0.012382627131563484,0.9957374254049446,0.9957226893671944,0.024840945544381106,0.9948849104859335,0.9948698643528846
23,0.013108278906174506,0.9948849104859335,0.9948615026418839,0.02605244832727022,0.9923273657289002,0.9922855626326964
24,0.012859070427517386,0.9957374254049446,0.9957244809835997,0.029039959377839045,0.9872122762148338,0.987157157026842
25,0.010441879257106223,0.9965899403239556,0.9965701431895333,0.02525049552697774,0.9948849104859335,0.9948698643528846
26,0.010095179211173623,0.9974424552429667,0.9974314332970154,0.031204419143562256,0.9948849104859335,0.9948711544065608
27,0.009802510884280006,0.9965899403239556,0.9965701431895333,0.028193831909596775,0.9948849104859335,0.9948698643528846
28,0.010155988404738105,0.9965899403239556,0.9965701431895333,0.028585819446708342,0.9923273657289002,0.9923382187832643
29,0.00934047995469448,0.9965899403239556,0.9965701431895333,0.02817249385690045,0.9948849104859335,0.9948698643528846
30,0.009117010709357616,0.9965899403239556,0.9965701431895333,0.02506559781546769,0.9948849104859335,0.9948698643528846
