epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.5319551743077907,0.7809036658141517,0.7838012321338969,0.5639302128416193,0.7544757033248082,0.7613617992426994
2,0.3757491725586666,0.8209718670076727,0.8188224087251188,0.42380622334187595,0.7902813299232737,0.7885264060907193
3,0.2948482830302896,0.9096334185848253,0.9098398446616089,0.3193417870632523,0.8823529411764706,0.881371402410237
4,0.2455574865409277,0.9266837169650469,0.9263158310870165,0.25487540025845207,0.9232736572890026,0.9237551491931789
5,0.2869360665429482,0.8883205456095482,0.889240310281212,0.3086797800820197,0.8695652173913043,0.8715642645444553
6,0.21794329168241652,0.9249786871270247,0.9250352368968022,0.23788014134330213,0.9181585677749361,0.9183441512888603
7,0.16065797587032513,0.9445865302642796,0.9447567571246693,0.17180788734227495,0.9335038363171355,0.9337547950154577
8,0.16246906019436022,0.9539641943734015,0.9539830910035283,0.1820750397718166,0.9514066496163683,0.9513192887147834
9,0.17104435015314173,0.9369138959931799,0.9368893200632897,0.18089527265190164,0.9360613810741688,0.9358058154353882
10,0.16888019117349656,0.9454390451832907,0.9456606481966151,0.17796400909686028,0.9462915601023018,0.9464257065717808
