epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.4864201155464972,0.803921568627451,0.7937393821253351,0.5205843293148539,0.7800511508951407,0.7735407489852493
2,0.4261201436663934,0.8260869565217391,0.8155962805434032,0.5214169286096187,0.7800511508951407,0.7633599935564415
3,0.24313193524076912,0.9266837169650469,0.9269223742555754,0.2716937179074568,0.9411764705882353,0.9410107660975398
4,0.29127194496778375,0.9062233589087809,0.9066987018956929,0.31479360060313777,0.8925831202046036,0.8930007859051026
5,0.24903845900109153,0.9249786871270247,0.9248898631059663,0.2850771533406299,0.9258312020460358,0.925830061464106
6,0.29295600050042453,0.8832054560954816,0.8752174448035432,0.2832990516634548,0.8925831202046036,0.8884411884411885
7,0.28115354560931727,0.8780903665814151,0.8773183001879665,0.3301403451606136,0.8644501278772379,0.8611319858585947
8,0.20424428599976313,0.9445865302642796,0.9447509170601215,0.24093955530382483,0.9309462915601023,0.9310769187490309
9,0.17483010009020084,0.9522591645353794,0.9523647804255312,0.18984575642039403,0.9386189258312021,0.9387425820268094
10,0.1839986310133239,0.9497016197783461,0.9496800594523254,0.26908008155920315,0.9309462915601023,0.9317605354911997
