epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.2216997663117407,0.9267139479905437,0.9284240253340895,0.25263041480789034,0.9275590551181102,0.92809018091132
2,0.2137138687381445,0.9254005778828474,0.9270282057210268,0.23891175110039747,0.9220472440944882,0.9237722530922803
3,0.17926031987138516,0.9374835828736537,0.9399779398773307,0.2056386400160827,0.9275590551181102,0.9290828833065913
4,0.1896043607247355,0.9366955608090359,0.9393197359075959,0.21625122120530588,0.9228346456692913,0.9247881932482388
5,0.1565990705940396,0.946414499605989,0.9480754075342469,0.1738493311123585,0.9385826771653544,0.9398469212635001
6,0.16646822061490474,0.9427370633044392,0.9451503030596606,0.17640993510644268,0.9330708661417323,0.9346796437768514
7,0.14624196680427567,0.9453638035198318,0.947150742626308,0.16085500538818479,0.9346456692913386,0.9360859627278355
8,0.1508479189217709,0.9458891515629104,0.9471838097540605,0.17955226694035717,0.9283464566929134,0.9292868208099703
9,0.14300280478656965,0.9574468085106383,0.9584829134005931,0.17970355496866497,0.947244094488189,0.947521022281455
10,0.13093649866247792,0.9553454163383241,0.9569346401110369,0.1554506269496257,0.9377952755905512,0.9391462449062787
11,0.12687065870661826,0.9595482006829524,0.9608946619411677,0.15251068585500943,0.9480314960629921,0.9489520680336433
12,0.11787522768360566,0.9595482006829524,0.960935822595828,0.13779837110145823,0.9496062992125984,0.9503244688074277
13,0.10289079437312693,0.9627002889414237,0.9640466938850327,0.1216810405841024,0.9519685039370078,0.9530905952202721
14,0.12178589816963326,0.9482532177567639,0.9508386263690802,0.14937952160835266,0.937007874015748,0.9377839641035349
15,0.10140151043682077,0.9629629629629629,0.9643539655176575,0.12423826464283184,0.9566929133858267,0.9576503616196271
16,0.10119224267898973,0.9634883110060415,0.9647514476682828,0.12983153323958238,0.9503937007874016,0.9512493624259832
17,0.0924011568208833,0.9658523771998949,0.9673137223451759,0.11811056877449741,0.952755905511811,0.9535975433188583
18,0.09969703276087082,0.9640136590491201,0.9653199158692856,0.13298420191515148,0.9496062992125984,0.9502790482619521
19,0.13315356503032091,0.9393223010244287,0.9397016411882918,0.19738386851830744,0.9212598425196851,0.9219041757580124
20,0.12001168183025362,0.9535066981875493,0.9551852811098163,0.1509740215586865,0.9346456692913386,0.9354046772436817
21,0.09175873068774118,0.959022852639874,0.9608750151409392,0.1283803929024794,0.9433070866141732,0.9450407012804127
22,0.09094270140457128,0.966903073286052,0.9683826438728078,0.13315328246965183,0.952755905511811,0.9538851613405306
23,0.12746237419567177,0.9558707643814027,0.9580657126051196,0.16655559009454382,0.9456692913385827,0.9467186846580125
24,0.08520048205421013,0.969792487522984,0.9708230289509181,0.15488929548484134,0.9496062992125984,0.9502403202974172
25,0.08714597856286851,0.9653270291568163,0.9668643937811229,0.146816694278886,0.9464566929133859,0.947235974745659
26,0.08760291798270717,0.972681901759916,0.973876344171779,0.12966674553949062,0.9582677165354331,0.9594046043766262
27,0.09566968213938057,0.9627002889414237,0.9645947145776788,0.13557998056956164,0.9480314960629921,0.9492934057194997
28,0.1016885842828289,0.9603362227475702,0.9618860329700084,0.1440625086426735,0.9417322834645669,0.9422865158681872
29,0.0692283465698976,0.9721565537168374,0.9732724989077957,0.12028329020996732,0.9543307086614173,0.9546661628047017
30,0.07954690639259372,0.9634883110060415,0.9653457963984519,0.131789352316556,0.9464566929133859,0.9468887659083653
