Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
1763575656529025792,-0.0151251554489135,0.0161296129226684,0.0073906183242797,-0.0500231310725212,0.0556460656225681,-0.0925616472959518,watch,user3,walk
1763575656539024640,-0.0176711082458496,0.0198311805725097,0.0091150403022766,-0.0486223064363002,0.0639958754181861,-0.0997577756643295,watch,user3,walk
1763575656549023744,-0.0202735662460327,0.0228732824325561,0.0077434182167053,-0.0368465632200241,0.0608197003602981,-0.1106252670288086,watch,user3,walk
1763575656559022592,-0.0239002704620361,0.0227587819099426,0.0069094896316528,-0.0103622255846858,0.0574260354042053,-0.1269600391387939,watch,user3,walk
1763575656569021696,-0.0234613418579101,0.0257042944431304,0.0029405355453491,0.0101761622354388,0.0652523562312126,-0.1459471732378006,watch,user3,walk
1763575656579019776,-0.0257399678230285,0.0325182080268859,0.0027601718902587,0.032918494194746,0.0714050605893135,-0.1511379480361938,watch,user3,walk
1763575656589018624,-0.0304242670536041,0.0318495631217956,0.0093291997909545,0.0577728003263473,0.0818031877279281,-0.1572598814964294,watch,user3,walk
1763575656599017728,-0.0373911559581756,0.0253225564956665,0.0115690231323242,0.0745768100023269,0.0901673808693885,-0.1613499522209167,watch,user3,walk
1763575656609016576,-0.0436941385269165,0.0246888697147369,0.012607455253601,0.0812354683876037,0.0916114300489425,-0.1608846336603164,watch,user3,walk
1763575656619015680,-0.043087750673294,0.0307398736476898,0.0126318931579589,0.0791411623358726,0.0999276936054229,-0.1540341824293136,watch,user3,walk
1763575656629014784,-0.0420974195003509,0.0314717292785644,0.0162987112998962,0.0731200203299522,0.1035232245922088,-0.158975288271904,watch,user3,walk
1763575656639012608,-0.0405443310737609,0.0343345403671264,0.0141516923904418,0.054644338786602,0.1055831760168075,-0.1596112549304962,watch,user3,walk
1763575656649011712,-0.0374833345413208,0.0460987985134124,0.0143930315971374,0.036249753087759,0.0971817001700401,-0.1602699309587478,watch,user3,walk
1763575656659010560,-0.0371044278144836,0.0523059964179992,0.0093333721160888,0.0211791899055242,0.0961563885211944,-0.1604904383420944,watch,user3,walk
1763575656669009664,-0.037667840719223,0.0537476539611816,0.0076290965080261,0.0090944748371839,0.0846109613776207,-0.160762071609497,watch,user3,walk
1763575656679008768,-0.0363881886005401,0.0550076067447662,0.0019329786300659,-0.0058264178223907,0.0774015188217163,-0.1646785140037536,watch,user3,walk
1763575656689007872,-0.0349982976913452,0.0527626276016235,0.000437319278717,-0.0322084911167621,0.0618606433272361,-0.1604410260915756,watch,user3,walk
1763575656699006720,-0.0315947234630584,0.0500602722167968,-0.0063800811767578,-0.0598960444331169,0.0533675551414489,-0.1642267107963562,watch,user3,walk
1763575656709004544,-0.0298210382461547,0.0522980690002441,-0.0101563334465026,-0.0798252373933792,0.0392425954341888,-0.173615351319313,watch,user3,walk
1763575656719003648,-0.024134874343872,0.057485282421112,-0.0143133997917175,-0.0936856567859649,0.0234364662319421,-0.1747083216905594,watch,user3,walk
1763575656729002752,-0.0233814716339111,0.0574308633804321,-0.0179750919342041,-0.0966524183750152,0.0148760005831718,-0.1771733313798904,watch,user3,walk
1763575656739001856,-0.0217564702033996,0.0517142117023468,-0.0223140120506286,-0.1003669947385788,0.005939763970673,-0.1831803619861602,watch,user3,walk
1763575656749000704,-0.0176466703414917,0.0475359261035919,-0.0253368616104125,-0.1021521538496017,-0.0013729212805628,-0.189830869436264,watch,user3,walk
1763575656758999552,-0.0151191055774688,0.0414702296257019,-0.0257652401924133,-0.0991425216197967,-0.0050494158640503,-0.1974736005067825,watch,user3,walk
1763575656768998656,-0.0095405876636505,0.0377329587936401,-0.0279169082641601,-0.0830013677477836,-0.0059881801716983,-0.210152268409729,watch,user3,walk
1763575656778996736,-0.0039590597152709,0.0343718826770782,-0.0278511047363281,-0.0625240504741668,-0.000920717138797,-0.2179092466831207,watch,user3,walk
1763575656788995840,-0.0005641281604766,0.0286416709423065,-0.0288295149803161,-0.0375481732189655,-0.0061649247072637,-0.2304405570030212,watch,user3,walk
1763575656798994688,0.0021460056304931,0.0232467949390411,-0.0310291051864624,-0.0113032534718513,-0.0085066426545381,-0.2380835562944412,watch,user3,walk
1763575656808993536,0.0088588297367095,0.01796355843544,-0.0292493104934692,0.0126658622175455,-0.0055843559093773,-0.2436586767435073,watch,user3,walk
1763575656818992640,0.0125543177127838,0.0085160434246063,-0.021647036075592,0.0367280542850494,-0.0041246772743761,-0.2501474916934967,watch,user3,walk
1763575656828991744,0.0119657218456268,-0.0057026147842407,-0.0124320387840271,0.0556977540254592,0.0028149876743555,-0.2526837587356567,watch,user3,walk
1763575656838990592,0.0069236457347869,-0.0166617631912231,-0.0024526715278625,0.0684787929058075,0.009188731200993,-0.2485632896423339,watch,user3,walk
1763575656848988672,9.498000144958496e-05,-0.0242024660110473,0.0065919160842895,0.0784350633621215,0.0146084409207105,-0.2486870735883712,watch,user3,walk
1763575656858987776,-0.0038686990737915,-0.0234746634960174,0.0107346177101135,0.0924685895442962,0.0242493506520986,-0.2397878468036651,watch,user3,walk
1763575656868986624,-0.0054230391979217,-0.0194267034530639,0.0186056494712829,0.1029803156852722,0.0381125248968601,-0.2238310575485229,watch,user3,walk
1763575656878985728,-0.0065588057041168,-0.0179005563259124,0.0274726748466491,0.1006793454289436,0.0468881726264953,-0.2056730836629867,watch,user3,walk
1763575656888984576,-0.0070924162864685,-0.0182559490203857,0.0312116146087646,0.0934386476874351,0.0584395453333854,-0.1924756467342376,watch,user3,walk
1763575656898983680,-0.0093177258968353,-0.0148486196994781,0.0333802700042724,0.0775235965847969,0.0671874955296516,-0.179671972990036,watch,user3,walk
1763575656908981760,-0.0087715685367584,-0.010953813791275,0.0352286100387573,0.0634700134396553,0.0769566819071769,-0.1652459055185318,watch,user3,walk
1763575656918980608,-0.0067805349826812,-0.0076256394386291,0.0341248512268066,0.0466430895030498,0.0809839144349098,-0.152644082903862,watch,user3,walk
