Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
1763574349217954304,0.012553185224533,0.0319437533617019,-0.0043486952781677,0.0188419986516237,-0.0141644235700368,-0.0084075005725026,watch,user3,lie
1763574349227952128,0.0111356750130653,0.0151700377464294,-0.0038793087005615,0.0162225142121315,-0.0161181185394525,-0.0082330629229545,watch,user3,lie
1763574349237951232,0.0134819224476814,0.0001685470342636,-0.0004187822341918,-0.0090434271842241,-0.0211427044123411,-0.0038068897556513,watch,user3,lie
1763574349247949312,0.0139136463403701,-0.007600262761116,0.0015025734901428,-0.0341426543891429,-0.0292751993983984,-0.0024385575670748,watch,user3,lie
1763574349257948416,0.0148542448878288,-0.0103338062763214,-0.0001422762870788,-0.0459099225699901,-0.0263314321637153,0.0004790684906765,watch,user3,lie
1763574349267946240,0.0181319266557693,-0.0048380643129348,-0.0002820491790771,-0.0466316379606723,-0.0285269394516944,0.0027917576953768,watch,user3,lie
1763574349277945344,0.0211730003356933,0.0029754787683486,-0.0001711845397949,-0.0383663401007652,-0.0241551809012889,0.0080142170190811,watch,user3,lie
1763574349287943424,0.0212563350796699,0.0070840567350387,0.0011953711509704,-0.0326051227748394,-0.0243661031126976,0.0080179451033473,watch,user3,lie
1763574349297941248,0.0193404927849769,0.008426085114479,0.0041752457618713,-0.0315508656203746,-0.0216524340212345,0.0007784077897667,watch,user3,lie
1763574349307940352,0.0174876824021339,0.008128747344017,0.0051372051239013,-0.0296831931918859,-0.0243827048689126,-0.0013305494794622,watch,user3,lie
1763574349317938432,0.0178505107760429,0.0045187026262283,0.0037781596183776,-0.0309490803629159,-0.0242461748421192,0.0038290589582175,watch,user3,lie
1763574349327937280,0.0204078927636146,0.0026609748601913,0.0058609843254089,-0.0368682220578193,-0.0235207304358482,0.0070682619698345,watch,user3,lie
1763574349337935104,0.0224665999412536,0.0041173994541168,0.0074026584625244,-0.0376399159431457,-0.0263691563159227,0.0087800081819295,watch,user3,lie
1763574349347934208,0.0229786410927772,0.0053151994943618,0.0073727965354919,-0.0369253903627395,-0.023796010762453,0.0042611570097506,watch,user3,lie
1763574349357932288,0.0231528580188751,0.0048023909330368,0.0054917931556701,-0.0318881124258041,-0.0256962664425373,0.0057639786973595,watch,user3,lie
1763574349367931392,0.01992167532444,0.0031498968601226,0.0009244084358215,-0.0312636010348796,-0.0237774588167667,0.0078074224293231,watch,user3,lie
1763574349377929216,0.0173081010580062,0.0012747645378112,0.0015093684196472,-0.0347326770424842,-0.0237352922558784,0.0091598415747284,watch,user3,lie
1763574349387927296,0.017561450600624,0.0017547905445098,-0.0002043843269348,-0.0359406881034374,-0.0297934506088495,0.0142680509015917,watch,user3,lie
1763574349397926400,0.0198746994137763,0.0041435211896896,-0.0001072287559509,-0.0388024300336837,-0.0329745076596736,0.0181497409939765,watch,user3,lie
1763574349407924480,0.0256206393241882,0.0030688941478729,0.000746726989746,-0.0483250953257083,-0.0346887819468975,0.0203641597181558,watch,user3,lie
1763574349417923328,0.0284782573580741,0.0034520477056503,0.0048552155494689,-0.0560985095798969,-0.0378448069095611,0.0302133280783891,watch,user3,lie
1763574349427921408,0.0261191055178642,0.0015721470117568,0.0066844224929809,-0.0663426220417022,-0.0434603504836559,0.0349851809442043,watch,user3,lie
1763574349437920256,0.024354301393032,0.0011048018932342,0.0039442777633666,-0.0726473927497863,-0.0450161695480346,0.0409087166190147,watch,user3,lie
1763574349447918336,0.0251466333866119,0.0038342475891113,0.0048981308937072,-0.0694100558757782,-0.0464060716331005,0.048529352992773,watch,user3,lie
1763574349457917184,0.0206448137760162,0.0070429444313049,0.0010967254638671,-0.0652612447738647,-0.0475584231317043,0.054542701691389,watch,user3,lie
1763574349467915264,0.0198322311043739,0.0105348080396652,-0.0022154450416564,-0.0559503063559532,-0.0507952272891998,0.0565278232097625,watch,user3,lie
1763574349477914368,0.020697183907032,0.0062794983386993,-0.0009849071502685,-0.0474981851875782,-0.0518813543021678,0.0584550872445106,watch,user3,lie
1763574349487912448,0.0197620019316673,0.0037743002176284,0.0004793405532836,-0.0478814132511615,-0.0518177039921283,0.0613094605505466,watch,user3,lie
1763574349497910272,0.020697608590126,0.0033833980560302,0.0022544860839843,-0.0533947832882404,-0.0565129481256008,0.0659486874938011,watch,user3,lie
1763574349507909376,0.0229371190071105,0.0039567649364471,0.0079167485237121,-0.0625997260212898,-0.0525256618857383,0.0705290585756301,watch,user3,lie
1763574349517907456,0.0227769091725349,0.0042382627725601,0.0076231360435485,-0.0646228864789009,-0.0551494993269443,0.0708192735910415,watch,user3,lie
1763574349527906304,0.0200928673148155,0.0076268315315246,0.0078048110008239,-0.064884677529335,-0.0552328564226627,0.0699335113167762,watch,user3,lie
1763574349537904384,0.0170296356081962,0.0092224478721618,0.0041919946670532,-0.0662894919514656,-0.050557941198349,0.0683964639902114,watch,user3,lie
1763574349547903232,0.0163112208247184,0.0096157491207122,-0.0007552504539489,-0.0608734264969825,-0.0528216287493705,0.0669455751776695,watch,user3,lie
1763574349557901312,0.0201286226511001,0.0082738399505615,-0.0016026496887207,-0.0492289774119854,-0.0564848892390728,0.0727079287171363,watch,user3,lie
