Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
1763497881359858688,-0.0060343146324157,-0.026367649435997,0.0092006921768188,-0.2392390072345733,0.0261942669749259,0.0487639568746089,watch,user3,sit
1763497881369858816,-0.003179907798767,-0.0188206434249877,0.0068601965904235,-0.2394310086965561,0.0193254426121711,0.0509637296199798,watch,user3,sit
1763497881379858688,-0.0032729506492614,-0.0108941197395324,0.0019317865371704,-0.2253731042146682,0.0117279756814241,0.0508888289332389,watch,user3,sit
1763497881389858816,-0.0034217834472656,-0.002226635813713,-0.0026410818099975,-0.20392906665802,0.0069750323891639,0.0557962357997894,watch,user3,sit
1763497881399858688,-0.0020688772201538,0.007109984755516,-0.0064655542373657,-0.1748008728027343,0.0035286354832351,0.0580959431827068,watch,user3,sit
1763497881409858816,8.600950241088867e-05,0.0088745951652526,-0.0052787661552429,-0.1495517194271087,-0.0005630450323224,0.0533914677798748,watch,user3,sit
1763497881419859712,-0.0010854005813598,0.0029984414577484,-0.0080943703651428,-0.1437341719865799,0.0009624138474464,0.051684446632862,watch,user3,sit
1763497881429859584,-0.0014405846595764,-0.0007807612419128,-0.0108040571212768,-0.1385322213172912,0.0021083718165755,0.0460007302463054,watch,user3,sit
1763497881439859712,-0.0026491284370422,-0.0015365034341812,-0.01172935962677,-0.1422132402658462,0.0094344615936279,0.046172235161066,watch,user3,sit
1763497881449859840,-0.0075824856758117,0.0003438740968704,-0.0103824138641357,-0.14488585293293,0.0076243109069764,0.0406282693147659,watch,user3,sit
1763497881459859968,-0.0054900050163269,-0.0005538165569305,-0.0101373195648193,-0.1381082087755203,0.0054990188218653,0.0364305935800075,watch,user3,sit
1763497881469860864,-0.0046103000640869,0.0024940520524978,-0.012811541557312,-0.1198104247450828,0.0012528747320175,0.0330015085637569,watch,user3,sit
1763497881479860736,-0.0014562606811523,0.0065976381301879,-0.0113704204559326,-0.1006304696202278,-0.0056950459256768,0.0257428623735904,watch,user3,sit
1763497881489860864,-0.0010741353034973,0.0040561109781265,-0.0099232196807861,-0.0847734808921814,-0.0111428089439868,0.0263303555548191,watch,user3,sit
1763497881499860736,-0.0009481906890869,-0.0010727494955062,-0.0076678991317749,-0.0712158605456352,-0.0175975114107131,0.0249550994485616,watch,user3,sit
1763497881509860864,-0.0007840394973754,-0.0007920712232589,-0.0089622735977172,-0.0504509210586547,-0.0200577396899461,0.0219475906342268,watch,user3,sit
1763497881519860992,-0.0030530095100402,-0.0011063963174819,-0.0121120810508728,-0.0306924413889646,-0.0179465617984533,0.0213264748454093,watch,user3,sit
1763497881529861888,-0.003376305103302,0.002514898777008,-0.0119999647140502,-0.0111019629985094,-0.0172922238707542,0.0208047628402709,watch,user3,sit
1763497881539862016,-0.00472092628479,0.0007978975772857,-0.0082539319992065,-0.0044898223131895,-0.0170006975531578,0.0207254663109779,watch,user3,sit
1763497881549861888,-0.0054178237915039,-0.0055212527513504,-0.0052223205566406,-0.0024003062862902,-0.0183546487241983,0.0226674433797597,watch,user3,sit
1763497881559862016,-0.0051745772361755,-0.0071377903223037,-0.0033361315727233,-0.0049153957515954,-0.0198358986526727,0.0263878796249628,watch,user3,sit
1763497881569861888,-0.0040873885154724,-0.0076089054346084,0.0003703832626342,-0.0066144922748208,-0.022584281861782,0.0280984286218881,watch,user3,sit
1763497881579862784,-0.0045227408409118,-0.0093100517988204,0.0030071139335632,-0.0112108867615461,-0.0253147315233945,0.0296018496155738,watch,user3,sit
1763497881589862912,-0.0048579573631286,-0.0088950991630554,0.0008931756019592,-0.0174219105392694,-0.029421592131257,0.0284580215811729,watch,user3,sit
1763497881599862784,-0.0071141123771667,-0.0041102766990661,-0.0011221170425415,-0.0148081071674823,-0.0304877422749996,0.0292242132127285,watch,user3,sit
1763497881609862912,-0.0067951679229736,-0.0015423446893692,-0.002780795097351,-0.0143063683062791,-0.0240042768418788,0.0258438624441623,watch,user3,sit
1763497881619862784,-0.009515643119812,-0.0025273263454437,-0.0036818385124206,-0.0133664486929774,-0.0260361786931753,0.0210634898394346,watch,user3,sit
1763497881629863936,-0.0083321332931518,0.002722755074501,-0.0030571818351745,-0.0152178788557648,-0.0226558316498994,0.0111091258004307,watch,user3,sit
1763497881639864064,-0.0106144547462463,0.006843477487564,-0.006218671798706,-0.0084433741867542,-0.021562248468399,0.0075910235755145,watch,user3,sit
1763497881649863936,-0.0105158686637878,0.0073432475328445,-0.0067431926727294,-0.0047865873202681,-0.013663844205439,0.0004859757609665,watch,user3,sit
1763497881659864064,-0.0126096606254577,0.0006448775529861,-0.0072840452194213,-0.0075350138358771,-0.0098604969680309,-0.0065202019177377,watch,user3,sit
