Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
1763574843312614400,0.0062059722840785,0.0025556203909218,0.0030070543289184,-0.0019856067374348,0.0008124425075948,0.0065496377646923,watch,user3,lie
1763574843322613504,0.0050317123532295,0.0024904566816985,0.0039682984352111,0.004399144090712,-0.0036336160264909,0.0051476163789629,watch,user3,lie
1763574843332612608,0.0063463188707828,0.0019431550754234,0.0026084184646606,0.0043805022723972,-0.0060099544934928,0.0051209852099418,watch,user3,lie
1763574843342611456,0.006279107183218,0.0004033546429127,0.0030327439308166,0.0006466615013778,-0.0064611826092004,0.0089494129642844,watch,user3,lie
1763574843352610304,0.0028355754911899,-0.0021028253249824,0.0045847296714782,0.0029367138631641,-0.0064585199579596,0.0100562227889895,watch,user3,lie
1763574843362609408,0.0006033666431903,-0.0024150572717189,0.0037416219711303,0.0074881445616483,-0.0063745412044227,0.0116443987935781,watch,user3,lie
1763574843372608512,0.0004852302372455,-0.0002911878982558,0.0029783844947814,0.0062167518772184,0.0004647225141525,0.014249769039452,watch,user3,lie
1763574843382607360,-0.0032462142407894,0.0004449025727808,0.0019596815109252,0.0057590873911976,0.006297311745584,0.0088777067139744,watch,user3,lie
1763574843392606464,-0.0035758353769779,0.0008195148548111,0.0008510947227478,0.0132300527766346,0.0057636145502328,0.0101211359724402,watch,user3,lie
1763574843402605568,-0.000270340591669,0.004657553974539,0.0013130903244018,0.0170527528971433,0.0050648003816604,0.0081272274255752,watch,user3,lie
1763574843412604672,0.0013455636799335,0.0034419046714901,0.0016382932662963,0.0153707014396786,0.0058099529705941,0.0067900544963777,watch,user3,lie
1763574843422602496,0.0010363198816776,0.0001371202524751,0.0031987428665161,0.0135577106848359,0.0031013409607112,0.0013363003963604,watch,user3,lie
1763574843432601344,0.0016700886189937,0.0011412966996431,0.0053969621658325,0.007904352620244,-0.0014814268797636,0.0009860947029665,watch,user3,lie
1763574843442600448,0.0030074678361415,-0.0012646073009818,0.0028159618377685,0.0015638098120689,-0.004619785118848,0.0020284559577703,watch,user3,lie
1763574843452599552,0.0042687244713306,-0.0009537956211715,0.00143963098526,-0.0018647437682375,-0.0049723875708878,0.0020012916065752,watch,user3,lie
1763574843462598656,0.0012899450957775,-7.876264862716198e-05,0.0010696649551391,-0.0070745525881648,-0.0034421342425048,-0.0037111220881342,watch,user3,lie
1763574843472597248,0.0046470053493976,0.0043390155769884,0.0026212930679321,-0.0059488341212272,-0.0095692686736583,-0.0042837020009756,watch,user3,lie
