Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
1763576650841811968,0.0772865936160087,0.0784284025430679,0.0161373615264892,-0.0090979784727096,0.0503989309072494,-0.4394927024841308,watch,user3,run
1763576650851810048,0.0542997270822525,0.0452614426612854,0.0326788425445556,-0.0135585069656372,0.036463938653469,-0.4690210521221161,watch,user3,run
1763576650861808896,0.0402478128671646,0.0258405655622482,0.047734797000885,-0.0103483321145176,0.0272139832377433,-0.479975163936615,watch,user3,run
1763576650871807744,0.0248172953724861,0.0148272514343261,0.0659076571464538,-0.0027341770473867,0.0302200689911842,-0.4791333377361297,watch,user3,run
1763576650881805824,0.009399302303791,0.0016500800848007,0.083454430103302,-0.0154803320765495,0.0223674736917018,-0.4802281558513641,watch,user3,run
1763576650891804928,0.0028651654720306,-0.0209295451641082,0.0909931659698486,-0.0156374592334032,0.0255017466843128,-0.4919458031654358,watch,user3,run
1763576650901804032,-0.0077698901295661,-0.028314471244812,0.1024622321128845,0.0014091689372435,0.04003382101655,-0.5020535588264465,watch,user3,run
1763576650911801856,-0.0282970815896987,-0.0371231287717819,0.1113583445549011,0.0104043949395418,0.0610648021101951,-0.5211132764816284,watch,user3,run
1763576650921800960,-0.0428235456347465,-0.054687961935997,0.113686203956604,0.002382154809311,0.0726977512240409,-0.5334887504577637,watch,user3,run
1763576650931799808,-0.0520682856440544,-0.0596856623888015,0.1144260764122009,-0.0220433808863163,0.0881136432290077,-0.5597541928291321,watch,user3,run
1763576650941797888,-0.0630067884922027,-0.0589230507612228,0.1069480180740356,0.0073805530555546,0.1111923307180404,-0.5701799392700195,watch,user3,run
1763576650951796992,-0.0671085640788078,-0.0559631586074829,0.0857282876968383,0.0488638579845428,0.1401996463537216,-0.5491125583648682,watch,user3,run
1763576650961794816,-0.0628155246376991,-0.0580661445856094,0.0717302560806274,0.0662234127521514,0.1622447669506073,-0.5600442886352539,watch,user3,run
1763576650971793920,-0.0703193098306655,-0.0652589946985244,0.054924190044403,0.0682639181613922,0.1745094209909439,-0.5913966298103333,watch,user3,run
1763576650981793024,-0.0816147774457931,-0.0679807066917419,0.0377628207206726,0.0420541539788246,0.1751959919929504,-0.6432086825370789,watch,user3,run
1763576650991791104,-0.0932904034852981,-0.0688149631023407,0.0324199199676513,0.022698700428009,0.1673777401447296,-0.701757550239563,watch,user3,run
1763576651001789696,-0.0880648419260978,-0.0762287676334381,0.023456335067749,0.0369543358683586,0.1466413140296936,-0.7132419347763062,watch,user3,run
1763576651011788800,-0.0686394348740577,-0.0755227208137512,0.0057858824729919,0.0783958286046981,0.1366972476243972,-0.7219301462173462,watch,user3,run
1763576651021786880,-0.0587227195501327,-0.0672284364700317,-0.0070603489875793,0.1056658029556274,0.1252355277538299,-0.7271296977996826,watch,user3,run
1763576651031785984,-0.0441269129514694,-0.0598165690898895,-0.0216509699821472,0.1587387770414352,0.1113816797733306,-0.737724244594574,watch,user3,run
1763576651041785088,-0.0361407548189163,-0.0634888708591461,-0.0260832905769348,0.1997104436159134,0.1007719114422798,-0.7606567740440369,watch,user3,run
1763576651051782912,-0.0359211266040802,-0.0693824738264083,-0.0255608558654785,0.201006069779396,0.0776841640472412,-0.7764097452163696,watch,user3,run
1763576651061781760,-0.0276494771242141,-0.0665299892425537,-0.0229617357254028,0.1955708265304565,0.0606633722782135,-0.7992082834243774,watch,user3,run
1763576651071780864,-0.0257838368415832,-0.0566488355398178,-0.0204054713249206,0.1891170144081115,0.0484198480844497,-0.8359951972961426,watch,user3,run
1763576651081778944,-0.0313994586467742,-0.0551871508359909,-0.0254824757575988,0.176975667476654,0.0370952859520912,-0.8793120384216309,watch,user3,run
1763576651091777792,-0.0373097509145736,-0.0624764114618301,-0.0350666046142578,0.1975149810314178,0.0265721604228019,-0.913575291633606,watch,user3,run
1763576651101775872,-0.0485418811440467,-0.0628310143947601,-0.0454456806182861,0.2083718925714492,0.0208253245800733,-0.9369309544563292,watch,user3,run
1763576651111774976,-0.0575242117047309,-0.0512815713882446,-0.0482211112976074,0.2349708825349807,0.0055955052375793,-0.9721656441688538,watch,user3,run
1763576651121774080,-0.0542496070265769,-0.042456567287445,-0.0549752116203308,0.2660816609859466,-0.0081639811396598,-0.9841341376304626,watch,user3,run
1763576651131771904,-0.0531489327549934,-0.0236697494983673,-0.052458107471466,0.2994579076766968,-0.017337329685688,-0.98155677318573,watch,user3,run
1763576651141769728,-0.0524907037615776,-0.0070273429155349,-0.0457828044891357,0.3431145846843719,-0.024814685806632,-0.9894956946372986,watch,user3,run
1763576651151768576,-0.0604184418916702,0.008645549416542,-0.0426350831985473,0.3876611888408661,-0.0194407813251018,-1.018930435180664,watch,user3,run
1763576651161766656,-0.0706115439534187,0.019763246178627,-0.0256186127662658,0.4339820742607116,-0.006036827340722,-1.0559697151184082,watch,user3,run
1763576651171765504,-0.075756199657917,0.0256364196538925,-0.0062906742095947,0.478237122297287,0.0160219594836235,-1.0888080596923828,watch,user3,run
1763576651181764608,-0.0867101550102233,0.0173426419496536,0.0125253796577453,0.4804632365703583,0.1097146272659301,-1.121903896331787,watch,user3,run
1763576651191762688,-0.1097854673862457,0.0027153342962265,0.0310063958168029,0.419202595949173,0.2077803909778595,-1.1094921827316284,watch,user3,run
1763576651201761792,-0.0978483483195304,-0.0182371586561203,0.0132488012313842,0.3278974592685699,0.2972612679004669,-1.060624599456787,watch,user3,run
1763576651211760640,-0.0934100747108459,-0.0170096606016159,0.0058014392852783,0.1943283677101135,0.3903852701187134,-1.0365008115768433,watch,user3,run
1763576651221758720,-0.080961138010025,0.0035335719585418,-0.0065233707427978,0.0829208940267562,0.4298943281173706,-1.0226411819458008,watch,user3,run
1763576651231757568,-0.0471999570727348,0.0319048017263412,-0.0278317928314209,-0.0086510553956031,0.4447144567966461,-1.001022219657898,watch,user3,run
1763576651241756672,-0.0093817859888076,0.1068330854177475,-0.0256682038307189,-0.1743534803390503,0.4753759801387787,-1.0049762725830078,watch,user3,run
1763576651251754496,0.0078279301524162,0.1578817814588546,0.0073226690292358,-0.3206587135791778,0.508137583732605,-1.066468596458435,watch,user3,run
1763576651261753600,0.0124957114458084,0.1558603644371032,0.0502787828445434,-0.445123940706253,0.5693697929382324,-1.121090531349182,watch,user3,run
1763576651271751680,0.0107142031192779,0.1624730080366134,0.0965862870216369,-0.618127167224884,0.6603506207466125,-1.2275007963180542,watch,user3,run
1763576651281750784,0.0039126500487327,0.152656614780426,0.132407546043396,-0.8755637407302856,0.700531005859375,-1.372817039489746,watch,user3,run
1763576651291749632,-0.008352868258953,0.1234105676412582,0.1713890433311462,-1.1176496744155884,0.7063245177268982,-1.526191473007202,watch,user3,run
1763576651301747456,-0.0189326107501983,0.1041511595249176,0.1983452439308166,-1.405116319656372,0.6826871037483215,-1.63921320438385,watch,user3,run
1763576651311746560,-0.0122820734977722,0.0770046710968017,0.2075898051261901,-2.09433650970459,1.0677015781402588,-1.0423765182495115,watch,user3,run
1763576651321745664,0.4059747159481048,-0.051870584487915,0.2930667400360107,-2.1252434253692627,0.4414201378822326,0.7463686466217041,watch,user3,run
1763576651331743744,0.1645114421844482,-0.1228844225406646,0.162028968334198,-1.738772749900818,0.6380264759063721,0.2389574944972992,watch,user3,run
1763576651341742848,-0.378671795129776,-0.0109099745750427,-0.0009205341339111,-1.3685693740844729,0.95488703250885,-1.0132344961166382,watch,user3,run
1763576651351741440,-0.3424016237258911,0.1496306657791137,0.0731034874916076,-0.9917597770690918,1.1667582988739014,-1.3370534181594849,watch,user3,run
1763576651361739520,-0.0956671684980392,0.193590760231018,0.1350236535072326,-0.4923811554908752,1.1870167255401611,-0.9932742118835448,watch,user3,run
1763576651371738624,0.0037309229373931,0.1232690811157226,0.1531285047531128,-0.0126184998080134,1.3078510761260986,-0.5602028965950012,watch,user3,run
1763576651381737728,-0.0536672323942184,0.0291016697883605,0.1556696891784668,0.2680757343769073,1.5283259153366089,-0.4145727157592773,watch,user3,run
1763576651391735552,-0.13303242623806,-0.0445986688137054,0.1848980188369751,0.3393626809120178,1.660294532775879,-0.4686071276664734,watch,user3,run
1763576651401734656,-0.1574539691209793,-0.0892592072486877,0.2378039360046386,0.2779893279075622,1.726288080215454,-0.478424072265625,watch,user3,run
1763576651411733504,-0.1463576704263687,-0.1132517158985138,0.2725932002067566,0.1732677072286605,1.8089348077774048,-0.3556711077690124,watch,user3,run
1763576651421731584,-0.1249988824129104,-0.1290231943130493,0.2902253866195678,0.0870526507496833,1.924359679222107,-0.1581050455570221,watch,user3,run
1763576651431730688,-0.1075064837932586,-0.1444423496723175,0.3033261299133301,0.0180271174758672,2.0458195209503174,0.0123574454337358,watch,user3,run
1763576651441729536,-0.0928793549537658,-0.1637782752513885,0.3038554191589355,-0.0745773836970329,2.141571521759033,0.1541289687156677,watch,user3,run
1763576651451727616,-0.0796534419059753,-0.1813674867153167,0.2864550948143005,-0.1654941886663437,2.167024850845337,0.296352356672287,watch,user3,run
1763576651461726720,-0.0486446321010589,-0.1739191710948944,0.1931187510490417,-0.1722586154937744,2.0279853343963623,0.4575324356555938,watch,user3,run
1763576651471725824,0.0284525454044342,-0.0809612274169921,-0.0063965916633605,-0.092984527349472,1.8491443395614624,0.5744645595550537,watch,user3,run
1763576651481723648,0.0962405204772949,0.0772652626037597,-0.1231306195259094,0.1157806664705276,1.7823998928070068,0.5700178742408752,watch,user3,run
1763576651491722496,0.118015706539154,0.1998419761657714,-0.1282974481582641,0.4103503227233886,1.8233857154846191,0.4944342076778412,watch,user3,run
1763576651501720576,0.1149628460407257,0.2380333542823791,-0.0893329977989196,0.6822399497032166,1.865364670753479,0.4644581973552704,watch,user3,run
1763576651511719680,0.0959615707397461,0.1748097836971283,-0.0393082499504089,0.8669723272323608,1.816771149635315,0.5122350454330444,watch,user3,run
1763576651521718784,0.0630484521389007,0.0696262121200561,-0.053332507610321,0.8470888733863831,1.730709671974182,0.524360179901123,watch,user3,run
