epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.8577644273651429,0.6231884057971014,0.5692525596782142,0.8390590208570671,0.6317135549872123,0.5781554105890463
2,0.7907543898340178,0.7493606138107417,0.7443086492701877,0.7848629314271386,0.7698209718670077,0.7621445705916295
3,0.7306132307951001,0.7178175618073316,0.6886755064323185,0.7271313112410133,0.7263427109974424,0.6983924026096212
4,0.6782131506049115,0.7092924126172208,0.7009007195063301,0.6757187463743303,0.7161125319693095,0.7072224430774088
5,0.6982172067004803,0.670929241261722,0.6277712846106035,0.6883849128128012,0.6624040920716112,0.6173935129159009
6,0.6313608115489728,0.7655583972719523,0.76281517988779,0.6434545297451946,0.7647058823529411,0.7616806910982903
7,0.5967025031214175,0.7544757033248082,0.7386861984261619,0.597101946925873,0.7621483375959079,0.7476054604380986
8,0.5676169580155118,0.7868712702472294,0.7654040183516546,0.5741539681354142,0.7953964194373402,0.7762785169840385
9,0.5774579205425601,0.7877237851662404,0.773207468833038,0.5897923820768781,0.7723785166240409,0.7550041396140542
10,0.5767043372147732,0.7945439045183291,0.7831675347217538,0.5939730418002819,0.7928388746803069,0.7837072018210348
