epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.438591482822808,0.8576306803257158,0.8610383451707235,0.4397660585369651,0.8645669291338582,0.8676060142396596
2,0.3936036749245584,0.8694510112949829,0.8711576267130923,0.39001226852259296,0.8677165354330708,0.870495569960851
3,0.3414868729334351,0.8883635408458104,0.8916601660780215,0.32608172851284656,0.9,0.9023698245407381
4,0.4128850414147363,0.8536905700026267,0.8562859647691761,0.40174891643636806,0.8598425196850393,0.8628917471765934
5,0.3410233917012752,0.8867874967165748,0.8902845309821045,0.3273476687237972,0.8913385826771654,0.8941408480294376
6,0.3908133005763966,0.8447596532702916,0.850500071554402,0.383786893594922,0.8511811023622047,0.8557215293807312
7,0.33173392822274644,0.8726030995534542,0.8709214226386515,0.33451598493133006,0.8755905511811024,0.8750062980257388
8,0.2986075198040536,0.910428158655109,0.912198060319041,0.29662823066936705,0.9125984251968504,0.9152570801531024
9,0.36770216659560806,0.8573680063041765,0.859565132880012,0.3646851205919671,0.8748031496062992,0.8748431146734509
10,0.324561664891863,0.874441817704229,0.8750782240933894,0.3281661010867967,0.8842519685039371,0.8850292725370116
