epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.4555996891940036,0.8431372549019608,0.8451424076455986,0.48216152602754286,0.8107416879795396,0.8126550448212404
2,0.44514859896486675,0.8363171355498721,0.8356215559286457,0.4198319940158473,0.8388746803069054,0.8379807249039638
3,0.33022765352852,0.8917306052855924,0.8908947743646902,0.35823113275001117,0.8925831202046036,0.8912299826892707
4,0.3318507553722141,0.8780903665814151,0.8781369360579323,0.33269607807364304,0.8670076726342711,0.8674445477695312
5,0.33723171216650893,0.8994032395566922,0.8982421713662669,0.3173088334557955,0.8976982097186701,0.8962095483895665
6,0.24009801264461653,0.928388746803069,0.9285784373745098,0.2627767436492169,0.9207161125319693,0.9205698234133463
7,0.30233705023467183,0.9002557544757033,0.8998462392976598,0.3700963844118826,0.8618925831202046,0.8612792057791594
8,0.21784189841428173,0.9147485080988917,0.9144813162471633,0.22657666014283515,0.8951406649616368,0.8940656853644903
9,0.24251344960059046,0.8815004262574595,0.870195233271659,0.26533869838775576,0.8644501278772379,0.8583741307636004
10,0.18968077311379627,0.928388746803069,0.9262498698572742,0.22811324761041898,0.9053708439897699,0.9044651309536793
11,0.21457670996154565,0.928388746803069,0.9280560140322986,0.27098977001731656,0.9053708439897699,0.9046887811703765
12,0.11260957539538897,0.9667519181585678,0.9666477889297711,0.1851802001066525,0.9437340153452686,0.9436867904700609
13,0.05588978887849248,0.9829497016197783,0.9829005709886808,0.11772353560342204,0.9641943734015346,0.964096358583085
14,0.10158355885962594,0.969309462915601,0.9691295724152438,0.16812266725713335,0.9437340153452686,0.9431767751912474
15,0.06372872882309066,0.9838022165387894,0.9837725162791366,0.09420937678926741,0.969309462915601,0.9692194730615871
16,0.05689910043131017,0.9735720375106565,0.9733666045454614,0.09347690652360392,0.9565217391304348,0.9562171518324153
17,0.04308032917409805,0.9846547314578005,0.9845683335347086,0.08873113029448272,0.9641943734015346,0.9637797538743094
18,0.06839956201530377,0.9718670076726342,0.9717412308921478,0.10045947372089223,0.9641943734015346,0.9640592130682781
19,0.042109786956003356,0.9872122762148338,0.9871160163400999,0.08446214467887302,0.9641943734015346,0.9640321247355658
20,0.03936346114088304,0.9923273657289002,0.9923046440627555,0.08306318633925275,0.9718670076726342,0.9717929182148298
21,0.04164344961584275,0.9872122762148338,0.9871531752844602,0.0744390474594272,0.979539641943734,0.9793887363507616
22,0.021470451114567447,0.9931798806479113,0.9931292199387883,0.06552523173763396,0.9872122762148338,0.9871623163824061
23,0.021214842008512536,0.9923273657289002,0.9922763200111557,0.05744017337155921,0.9820971867007673,0.9820117703420606
24,0.019273656704649648,0.9931798806479113,0.993123865136322,0.055637148434005655,0.9846547314578005,0.984601893640286
25,0.01821143908675471,0.9948849104859335,0.9948475305635561,0.05233422372444912,0.9872122762148338,0.9871506981541591
26,0.013998949789511198,0.9957374254049446,0.9957244809835997,0.057715528652958016,0.989769820971867,0.9897730824059258
27,0.017784455304017382,0.9948849104859335,0.9948475305635561,0.05357912544142026,0.9872122762148338,0.9871506981541591
28,0.011448206678937997,0.9965899403239556,0.9965701431895333,0.04412192161804746,0.9923273657289002,0.992323176973475
29,0.011678500630446604,0.9957374254049446,0.9957244809835997,0.04652451440903937,0.9923273657289002,0.9923218869197988
30,0.012664034384646583,0.9957374254049446,0.9957089564642227,0.04170005961709544,0.989769820971867,0.9897375851996106
