epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.5320841656884779,0.7811925400577883,0.7845913769949343,0.5351897061340453,0.7874015748031497,0.7920709241491506
2,0.4303111666209246,0.8573680063041765,0.8599112772107705,0.43023952902771356,0.8653543307086614,0.8685221165858559
3,0.37157590026175347,0.8739164696611506,0.8765193347395177,0.37407952392195154,0.8834645669291339,0.8854367605497293
4,0.33531117843210084,0.8949303913842921,0.8966628403348105,0.33650929439724897,0.9031496062992126,0.904777261398662
5,0.32021907654558857,0.8972944575781455,0.8996076148715186,0.32187320646338574,0.9047244094488189,0.9081180669904615
6,0.30867458014529553,0.8823220383504071,0.8839084693664251,0.3224269444078911,0.878740157480315,0.8800955381395553
7,0.280160713879211,0.9070133963750985,0.9070735643743422,0.2891292065616668,0.9110236220472441,0.9121006078456828
8,0.27215325346621183,0.9117415287628053,0.9125447048337658,0.28497788000294544,0.9188976377952756,0.9204627716311448
9,0.2627034292255201,0.902547938008931,0.9050235083484143,0.27355138922300865,0.905511811023622,0.90829043778079
10,0.27041693392280897,0.910428158655109,0.9108766227362872,0.28437382902686054,0.9094488188976378,0.911177548897254
