epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.3927182950605894,0.8747044917257684,0.8779746047379149,0.3775150397631127,0.8921259842519685,0.8946670163895595
2,0.49717039744278435,0.8508011557656948,0.8393728271812317,0.5090022644658727,0.8503937007874016,0.8413062448210262
3,0.3230529709033901,0.8749671657473076,0.8765590360481191,0.3143705885241351,0.8842519685039371,0.8852040587895486
4,0.30864730017029274,0.8930916732335172,0.8932923507510715,0.31263376779443636,0.8889763779527559,0.8889117158150267
5,0.29516964155856723,0.9051746782243236,0.906413649089896,0.30355910560277505,0.9086614173228347,0.9111063668972725
6,0.2591542306536917,0.8978198056212241,0.8998384189649868,0.26725106736806437,0.9039370078740158,0.9066332738586587
7,0.2659523014770833,0.9028106120304702,0.9038745712489742,0.27073660267619637,0.9039370078740158,0.9053140602467371
8,0.2735975575957487,0.8836354084581035,0.8850458453522485,0.28238195603288063,0.8874015748031496,0.8873683293833754
9,0.34351198478949985,0.8626214867349619,0.8637163869376183,0.33208267651204987,0.8763779527559055,0.8774299167641917
10,0.2690039443173589,0.9101654846335697,0.9112732299260701,0.2691647652565964,0.9094488188976378,0.9112017143614747
