epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.5333267074104742,0.8174415550302075,0.8241183043163705,0.5288427888877748,0.8307086614173228,0.8374091676800699
2,0.4456940471875502,0.8720777515103756,0.874272463513283,0.4466769764742513,0.8755905511811024,0.8779646654270277
3,0.39774967294400654,0.8873128447596532,0.8899173588508595,0.3877234949840335,0.9078740157480315,0.909911240192046
4,0.36911571719435404,0.8904649330181245,0.8914687857121322,0.3652900272936333,0.9007874015748032,0.9023918559325825
5,0.34486824706185043,0.8912529550827423,0.890163648734099,0.3513141648975883,0.8921259842519685,0.892718772082701
6,0.33108625261370894,0.8810086682427108,0.8823436906702135,0.3378848724008545,0.8921259842519685,0.8941093163408567
7,0.30204369009151716,0.8967691095350669,0.8974313877195487,0.3098126821161255,0.9007874015748032,0.902164141551147
8,0.28924545806193874,0.9088521145258734,0.9091902811030577,0.29987166411294713,0.9094488188976378,0.9108093535475337
9,0.27401958898371337,0.9099028106120305,0.9107041573969357,0.28824787853271006,0.9125984251968504,0.9142535039444193
10,0.28688636703584525,0.9022852639873916,0.902550385680579,0.2936070240858033,0.9007874015748032,0.9017793003059118
