epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.6732601725638472,0.7050298380221653,0.6351844426102099,0.6511241043620097,0.7186700767263428,0.6449079786039924
2,0.6283757018921016,0.7280477408354646,0.7188779797169473,0.6471494204552887,0.7340153452685422,0.7215328802452355
3,0.5433643946562277,0.8047740835464621,0.7977469329614009,0.5636474442908831,0.8005115089514067,0.7922260327532127
4,0.559719405007586,0.7672634271099744,0.7683853589604374,0.5922543818078687,0.7698209718670077,0.7703691734830087
5,0.5407875383753911,0.7953964194373402,0.78878672424206,0.6159165725683617,0.7800511508951407,0.7729884474697883
6,0.5359632448568775,0.7595907928388747,0.7098685828300402,0.5373569380901658,0.7595907928388747,0.7075575441225462
7,0.534807861816751,0.782608695652174,0.7845866605668627,0.5623554654438477,0.7723785166240409,0.7743696515264672
8,0.526785217994111,0.80306905370844,0.8038021640833705,0.5864498481116331,0.8005115089514067,0.8003905162965601
9,0.48902575368060075,0.7945439045183291,0.783529718353777,0.5422180552616753,0.7672634271099744,0.7547131596848271
10,0.47023856517908824,0.8090366581415175,0.800399246523748,0.5163244053225993,0.8056265984654731,0.7987144930541158
11,0.9178214017285918,0.5694799658994032,0.5007218351852606,0.9282353046300161,0.5728900255754475,0.5037689967955088
12,0.5614106782155472,0.7706734867860188,0.7437550137299762,0.5916692262415386,0.7647058823529411,0.7393441522950643
13,0.49460278508608296,0.7698209718670077,0.7589737160099341,0.5370561110089197,0.80306905370844,0.7920433605886272
14,0.4475423992442353,0.8218243819266837,0.8173236308200735,0.4818810035505563,0.8235294117647058,0.8189310487640412
15,0.4360022906401375,0.8312020460358056,0.8269977160519394,0.4943591066638527,0.8337595907928389,0.8300892858666258
16,0.4691072319271416,0.7877237851662404,0.7884391525347542,0.5107941938483197,0.7698209718670077,0.769992290002378
17,0.4749169839007775,0.7979539641943734,0.7887659585871529,0.5085501192170946,0.7851662404092071,0.7760899263338288
18,0.4254917854543232,0.8073316283034954,0.8007755538169778,0.4888214470480409,0.7979539641943734,0.7924605097893156
19,0.4049050194121586,0.8218243819266837,0.8118873365321052,0.4544923223193039,0.8260869565217391,0.8182012196750688
20,0.40095620897724804,0.8098891730605285,0.7925430468996203,0.4586941540393683,0.8312020460358056,0.8204302450539964
21,0.38508977706068515,0.8098891730605285,0.8022868328368317,0.4973235563244051,0.8005115089514067,0.7934349957756648
22,0.3658766191887835,0.8439897698209718,0.837254506956343,0.4556147198542914,0.8439897698209718,0.8382516035141594
23,0.37038888060070974,0.8456947996589941,0.8383936391131972,0.44799522060872343,0.8439897698209718,0.8385401309109266
24,0.35601236760768745,0.8542199488491049,0.8478329919957265,0.41708469756728855,0.8593350383631714,0.8548082744919936
25,0.35899718455138213,0.8397271952259164,0.8350212908959124,0.4635817727164539,0.8286445012787724,0.823177111354059
26,0.32109570462583786,0.86615515771526,0.8634374410138665,0.4032716874576286,0.8618925831202046,0.8592908067363414
27,0.31894713218458065,0.8738277919863597,0.8719594118284185,0.4064719981854529,0.8618925831202046,0.8588695868210833
28,0.31298748751227307,0.8695652173913043,0.8666135801073022,0.40684269578255655,0.8644501278772379,0.8621148081168759
29,0.30600419734546697,0.8721227621483376,0.869322323503592,0.4096704843404043,0.8593350383631714,0.8563066364198146
30,0.31250613878297684,0.876385336743393,0.8745268008722011,0.412414629136205,0.8618925831202046,0.8593178253190791
