Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
0.000000000,-0.009751737,-0.012543470,-0.010040343,-0.007032609,-0.008112662,-0.007430137,watch,user3,sit
0.010000896,-0.009584606,-0.009219795,-0.006871223,-0.008025168,-0.010197119,-0.013267254,watch,user3,sit
0.020001024,-0.008652747,-0.008948892,-0.006850600,-0.008168580,-0.007134217,-0.017396951,watch,user3,sit
0.030000896,-0.007119179,-0.006871670,-0.008105755,0.001577258,-0.005382657,-0.016270701,watch,user3,sit
0.040001792,-0.003162146,-0.004268438,-0.009463072,0.009598833,-0.000482174,-0.010586116,watch,user3,sit
0.050001920,-0.001405001,-0.006077886,-0.010608137,0.008257398,0.005101143,-0.015128138,watch,user3,sit
0.060001792,-0.000460744,-0.005384862,-0.007469356,0.009805494,0.007379744,-0.017924057,watch,user3,sit
0.070002176,-0.004685044,-0.005974472,-0.004586697,0.016055666,0.008096401,-0.016868912,watch,user3,sit
0.080003072,-0.003345072,-0.010645747,-0.001311064,0.021401785,0.013675012,-0.016439212,watch,user3,sit
0.090002944,-0.003333867,-0.014827251,-0.002595901,0.013087129,0.017490257,-0.019188393,watch,user3,sit
0.100003072,-0.003816664,-0.017490745,-0.003251612,0.003027438,0.017833006,-0.025607344,watch,user3,sit
0.110002944,-0.005884230,-0.017082393,-0.002778053,-0.000623490,0.019531837,-0.025096549,watch,user3,sit
0.120003840,-0.008346379,-0.016674548,-0.004019976,-0.004295589,0.023010459,-0.021645823,watch,user3,sit
0.130003968,-0.007798672,-0.016770065,-0.005153537,-0.009942289,0.025570288,-0.016294735,watch,user3,sit
0.140003840,-0.004548311,-0.019383729,-0.006274462,-0.019363623,0.024982795,-0.016261380,watch,user3,sit
0.150004992,-0.004642785,-0.021301001,-0.007642508,-0.022995640,0.022591010,-0.016658455,watch,user3,sit
0.160004864,-0.004017591,-0.016483575,-0.012168169,-0.016811514,0.021586198,-0.013812602,watch,user3,sit
0.170004992,0.001011431,-0.010057300,-0.014765978,-0.015222672,0.018611448,-0.005215652,watch,user3,sit
0.180005120,0.002460182,-0.011336148,-0.016361237,-0.006257717,0.013491344,-0.004102651,watch,user3,sit
0.190006016,0.000497758,-0.013154149,-0.019790411,-0.002718909,0.010516060,0.000259074,watch,user3,sit
0.200006144,-0.000319600,-0.012994826,-0.017791867,0.000676177,0.005270521,0.002058439,watch,user3,sit
