Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
0.000000000,-0.006884795,0.008441556,0.005605936,-0.006805795,-0.022045719,0.031454302,watch,user3,lie
0.009999104,0.001166422,0.007012796,0.010922372,-0.004578061,-0.021695511,0.043896858,watch,user3,lie
0.019997952,0.010576606,0.000217751,0.014801860,-0.008936457,-0.017587587,0.059315693,watch,user3,lie
0.029996032,0.011328507,-0.007235765,0.017243385,-0.018644212,-0.014201377,0.064305387,watch,user3,lie
0.039995136,0.008362237,-0.012762379,0.019129157,-0.034196407,-0.004100539,0.071050048,watch,user3,lie
0.049993984,0.005179793,-0.011159301,0.015498042,-0.040152300,0.001007404,0.074901775,watch,user3,lie
0.059993088,0.006326187,-0.010683343,0.006067216,-0.044643231,-0.005483430,0.081859879,watch,user3,lie
0.069991168,0.010178600,-0.012082003,0.001534283,-0.057784334,-0.011173541,0.093603089,watch,user3,lie
0.079990016,0.014349259,-0.012954906,0.002107859,-0.076008700,-0.015613650,0.106776685,watch,user3,lie
0.089989120,0.014978822,-0.019037783,0.004520655,-0.090809219,-0.017845381,0.118757449,watch,user3,lie
0.099987968,0.011538975,-0.020216566,0.004760802,-0.104186364,-0.016641719,0.127459854,watch,user3,lie
0.109986048,0.012320377,-0.017438881,0.005756199,-0.115768723,-0.011445092,0.137679994,watch,user3,lie
0.119985152,0.016858414,-0.012154058,0.007218957,-0.120510302,-0.005168111,0.148549423,watch,user3,lie
0.129984000,0.023294780,-0.009986360,0.008967638,-0.123011805,-0.001256194,0.158275560,watch,user3,lie
0.139983104,0.029224753,-0.009658441,0.012066007,-0.142390877,0.000097313,0.170018032,watch,user3,lie
0.149982208,0.029590815,-0.010511149,0.013458550,-0.161094785,0.005444674,0.178279430,watch,user3,lie
0.159980032,0.026697136,-0.010529365,0.014562130,-0.182814330,0.005726969,0.187187776,watch,user3,lie
0.169979136,0.027552575,-0.008530997,0.015148342,-0.207422197,0.005768781,0.196406841,watch,user3,lie
0.179977984,0.028000478,-0.007639859,0.012227654,-0.217343450,0.002755769,0.203556895,watch,user3,lie
0.189977088,0.027367283,-0.005503803,0.009068787,-0.228561491,0.000063579,0.206908479,watch,user3,lie
0.199974912,0.030467723,-0.004768562,0.007749677,-0.235650733,-0.011307497,0.210249677,watch,user3,lie
0.209974016,0.029533993,-0.004664257,0.005786538,-0.230940133,-0.020316439,0.218873784,watch,user3,lie
0.219973120,0.028741110,-0.000475742,-0.000176191,-0.232932657,-0.028503615,0.221777245,watch,user3,lie
0.229971968,0.026885152,0.002003022,-0.006140292,-0.233639464,-0.038521897,0.223478466,watch,user3,lie
0.239970048,0.022535805,0.004606694,-0.011661708,-0.226976246,-0.050909057,0.222709879,watch,user3,lie
0.249968896,0.018174402,0.008000545,-0.011642516,-0.221390262,-0.058858857,0.220438197,watch,user3,lie
0.259968000,0.011482991,0.007832825,-0.013174236,-0.206347704,-0.067432284,0.214270920,watch,user3,lie
0.269967104,0.005753241,0.008754604,-0.012656033,-0.197119057,-0.067532420,0.210576057,watch,user3,lie
0.279965184,0.001827963,0.008365892,-0.009919465,-0.183453843,-0.070174277,0.198619127,watch,user3,lie
0.289964288,-0.000979077,0.002626799,-0.009986103,-0.175292581,-0.074187130,0.196180210,watch,user3,lie
0.299962880,-0.005019937,-0.003076628,-0.008428633,-0.160608351,-0.071622148,0.200616762,watch,user3,lie
0.309961984,-0.012532774,-0.006543927,-0.003753304,-0.153833017,-0.065150134,0.201652199,watch,user3,lie
0.319960064,-0.017296871,-0.007678270,-0.002409697,-0.156597510,-0.058233637,0.201926038,watch,user3,lie
0.329959168,-0.023321498,-0.009325989,0.001243293,-0.169864580,-0.052153639,0.195838854,watch,user3,lie
0.339958272,-0.025815193,-0.009681664,0.005156457,-0.179514721,-0.048244566,0.193971038,watch,user3,lie
0.349956864,-0.026425079,-0.008064069,0.005656183,-0.180795968,-0.044954497,0.195189163,watch,user3,lie
0.359954944,-0.026504528,-0.005334653,0.005346417,-0.175117254,-0.038371250,0.194865137,watch,user3,lie
0.369954048,-0.025282543,-0.006056048,0.002398312,-0.168280393,-0.039620806,0.192027539,watch,user3,lie
0.379953152,-0.022077987,-0.010633893,-0.002625167,-0.175504670,-0.044897236,0.195570603,watch,user3,lie
0.389952256,-0.016168058,-0.013213918,-0.003332257,-0.200216144,-0.058606658,0.197466776,watch,user3,lie
0.399950848,-0.009784024,-0.015603937,-0.003030598,-0.236711875,-0.071867511,0.199314132,watch,user3,lie
0.409948928,-0.008183638,-0.020438664,-0.003161013,-0.270780921,-0.087968715,0.206564322,watch,user3,lie
0.419948032,-0.009847110,-0.023028694,-0.000076115,-0.298986882,-0.098157622,0.218448013,watch,user3,lie
