Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
0.000000000,0.003058910,-0.002145648,-0.006600499,0.022042366,0.044796437,-0.015839171,watch,user3,walk
0.009999104,0.006951809,-0.012709439,-0.001704097,-0.017581435,0.037487037,-0.017686142,watch,user3,walk
0.019998208,0.006042778,-0.013511449,0.008076668,-0.034833923,0.029828317,-0.013563567,watch,user3,walk
0.029997056,0.004869699,-0.005969405,0.011530161,-0.031382199,0.036116574,-0.011076041,watch,user3,walk
0.039996160,0.000165999,0.000408351,0.012138546,-0.030611480,0.050947718,-0.008161478,watch,user3,walk
0.049993984,-0.000492692,-0.002398282,0.015499830,-0.038046628,0.052914463,-0.012359085,watch,user3,walk
0.059993088,0.000107080,-0.010064244,0.020862579,-0.061984185,0.065819077,-0.014423834,watch,user3,walk
0.069992192,-0.000399023,-0.011921227,0.025914431,-0.087701492,0.075041786,-0.011566995,watch,user3,walk
0.079991040,-0.001156867,-0.015664577,0.027436376,-0.112207897,0.089046016,0.000237999,watch,user3,walk
0.089990144,-0.002282500,-0.015739560,0.028663456,-0.128122807,0.106978141,0.005106591,watch,user3,walk
0.099987968,-0.006206304,-0.014562547,0.028480232,-0.131724477,0.128681570,0.014920339,watch,user3,walk
0.109987072,-0.010243535,-0.010654479,0.032561243,-0.121327803,0.136672750,0.021136889,watch,user3,walk
0.119986176,-0.009725571,-0.006231487,0.023071170,-0.100068055,0.149850339,0.024402989,watch,user3,walk
0.129985024,-0.009473890,0.009885103,0.006556392,-0.068850793,0.175924107,0.023679078,watch,user3,walk
0.139984128,-0.007699549,0.028063834,0.006259739,-0.029798461,0.188779980,0.032094400,watch,user3,walk
0.149981952,-0.001155823,0.032728940,0.001853585,-0.015823791,0.198057085,0.033825856,watch,user3,walk
0.159981056,0.003233701,0.028902888,0.000493348,-0.026298802,0.205814883,0.033954751,watch,user3,walk
0.169980160,-0.000406116,0.025817722,0.005031466,-0.058775563,0.213004187,0.024373297,watch,user3,walk
0.179979008,0.000294805,0.024981320,0.010227859,-0.106517255,0.215662017,0.022637447,watch,user3,walk
0.189978112,-0.000751436,0.022849143,0.019873261,-0.156341314,0.223624408,0.027157698,watch,user3,walk
0.199975936,-0.004014820,0.019435883,0.023484766,-0.193176821,0.228399724,0.034643576,watch,user3,walk
0.209975040,-0.004653484,0.019501626,0.029147267,-0.226011112,0.236501426,0.042415880,watch,user3,walk
0.219974144,-0.006689727,0.019560218,0.033595026,-0.232280731,0.249411091,0.057502419,watch,user3,walk
0.229972992,-0.009285629,0.018523574,0.035454810,-0.235585973,0.256505758,0.062542185,watch,user3,walk
0.239972096,-0.013146996,0.019744009,0.037606299,-0.256855816,0.270480067,0.074212089,watch,user3,walk
0.249969920,-0.014116019,0.015039027,0.045303345,-0.283886462,0.284196854,0.090361372,watch,user3,walk
0.259969024,-0.015844196,0.004774362,0.055633307,-0.325661331,0.302669346,0.119669721,watch,user3,walk
0.269968128,-0.016813248,-0.008588761,0.068194985,-0.376822382,0.311030865,0.149551913,watch,user3,walk
0.279966976,-0.016639620,-0.028115243,0.065697432,-0.398877859,0.293551743,0.181423828,watch,user3,walk
0.289966080,-0.008928448,-0.028694212,0.043751955,-0.422891527,0.288075924,0.196323082,watch,user3,walk
0.299963904,-0.003415763,-0.009170920,0.037076473,-0.444528937,0.299346954,0.203300029,watch,user3,walk
0.309963008,0.010331631,0.002932340,0.041541398,-0.454054356,0.301251054,0.237768129,watch,user3,walk
0.319962112,0.012644261,-0.003819793,0.052958429,-0.469083905,0.312745512,0.269900233,watch,user3,walk
0.329960960,0.007333279,-0.023924321,0.066819966,-0.486952692,0.318120927,0.307864994,watch,user3,walk
