Time,Acc_X,Acc_Y,Acc_Z,Gyro_X,Gyro_Y,Gyro_Z,Device,Subject,Activity
0.000000000,-0.021193726,0.004396409,0.024413526,0.006944104,0.091876961,-0.015616694,watch,user3,stand
0.010000128,-0.019826215,-0.003704190,0.026937366,0.002214863,0.110918030,-0.016979568,watch,user3,stand
0.020000000,-0.024284719,-0.012645453,0.028227508,-0.017593462,0.121307023,-0.009021509,watch,user3,stand
0.029999104,-0.029273381,-0.016837180,0.026131928,-0.028000075,0.132499576,-0.002384845,watch,user3,stand
0.039998976,-0.029523963,-0.023115546,0.019600987,-0.036866274,0.134854883,-0.013611401,watch,user3,stand
0.049999104,-0.028842937,-0.029424995,0.015168250,-0.048200283,0.118994690,-0.032740552,watch,user3,stand
0.059998976,-0.023850992,-0.035615027,0.013763070,-0.052680518,0.109286934,-0.046507765,watch,user3,stand
0.069999104,-0.024481429,-0.054793090,0.008459926,-0.073899433,0.102020591,-0.055793811,watch,user3,stand
0.079998976,-0.026477613,-0.087044984,0.001419067,-0.125659570,0.104394801,-0.038466752,watch,user3,stand
0.089999104,-0.031825215,-0.099786103,-0.012518764,-0.181499615,0.110912263,-0.050727744,watch,user3,stand
0.099998976,-0.047834542,-0.096852958,-0.022396088,-0.206872895,0.104299635,-0.070197053,watch,user3,stand
0.109998848,-0.060755812,-0.100756735,-0.029621542,-0.196206972,0.105962865,-0.082416765,watch,user3,stand
0.119998976,-0.069411367,-0.107288957,-0.036393702,-0.158606589,0.030453991,-0.142518982,watch,user3,stand
0.129998848,-0.066671245,-0.118526816,-0.037054300,-0.114549175,0.056261711,-0.083519645,watch,user3,stand
0.139998976,-0.059226394,-0.123468608,-0.038941145,-0.048825551,0.060057513,-0.051114034,watch,user3,stand
0.149998848,-0.073425725,-0.124840200,-0.035978496,0.017370779,0.044161901,-0.056917328,watch,user3,stand
0.159998976,-0.073419094,-0.117991358,-0.031723142,0.115984261,0.005208735,-0.045406349,watch,user3,stand
0.169998848,-0.066280007,-0.122505903,-0.031043351,0.168100148,-0.037312001,-0.042123806,watch,user3,stand
0.179998976,-0.072409637,-0.140269190,-0.019613147,0.199711874,-0.070546657,-0.054640129,watch,user3,stand
0.189998848,-0.093878560,-0.160894364,-0.008506894,0.199337438,-0.080958553,-0.114947408,watch,user3,stand
0.199998976,-0.112971038,-0.175646067,0.012064517,0.175950080,-0.095631234,-0.160967633,watch,user3,stand
0.209998848,-0.136391878,-0.191487640,0.030436754,0.172346562,-0.112620607,-0.199056700,watch,user3,stand
