epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.4203712856296733,0.8852114525873391,0.8861361791376938,0.41685630308361504,0.8905511811023622,0.8925272740345049
2,0.4691710977658281,0.8142894667717363,0.8122102454138094,0.4562444269657135,0.8330708661417323,0.8282614917576719
3,0.34274355010752106,0.8838980824796427,0.8819400468847862,0.3374927475227146,0.8905511811023622,0.8899431941623785
4,0.3349479671958115,0.8668242710795903,0.8688305245011723,0.32857204858712324,0.8708661417322835,0.8719061459141747
5,0.3352734804983242,0.8907276070396638,0.8930211573209137,0.3369217126857577,0.8960629921259843,0.8979974657887917
6,0.31891722190809085,0.8781192540057788,0.8804678512533461,0.3255409006997356,0.8834645669291339,0.8848086901353399
7,0.31440079715548147,0.8838980824796427,0.8848873274701518,0.3208730059345876,0.8889763779527559,0.8912316150946265
8,0.31234472768495236,0.8513265038087733,0.8486923751448847,0.3197014254378521,0.8622047244094488,0.8603200232667229
9,0.26119695648077373,0.9078014184397163,0.909018056205334,0.2754701641366238,0.9149606299212598,0.9165893020449157
10,0.307347763968729,0.9075387444181771,0.9091313606376948,0.31395210386730554,0.9181102362204724,0.9201130598010094
