epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.8446730295512174,0.6538789428815004,0.6133056364734824,0.8672124238880089,0.618925831202046,0.5676103261817548
2,0.69758716218002,0.6768968456947997,0.627183257518676,0.7250489155044946,0.6726342710997443,0.6276726691151311
3,0.6343023434522715,0.7519181585677749,0.7415410925229173,0.660922454446173,0.7391304347826086,0.7231295334400535
4,0.5664718343168879,0.7527706734867861,0.7160190669905877,0.5636164369180684,0.7570332480818415,0.7225067125412481
5,0.5626897991770674,0.7723785166240409,0.7646372640985177,0.5952895693766797,0.7493606138107417,0.7462016324691001
6,0.6270829183823617,0.6717817561807332,0.6311245324706989,0.6211123708873758,0.7058823529411765,0.6616920936384023
7,0.5338029625673937,0.7800511508951407,0.779242127973855,0.579375235930733,0.7800511508951407,0.7768094954549084
8,0.5380265673357304,0.7715260017050298,0.742404823942526,0.5724292740492565,0.7774936061381074,0.7476364412025867
9,0.5220751416855964,0.8090366581415175,0.802966935636471,0.5446803644490059,0.8158567774936062,0.8094128553806579
10,0.4996188641712387,0.8260869565217391,0.8209740947343288,0.5328397753903323,0.8286445012787724,0.8234360923579539
