epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.9111534584208828,0.6641091219096334,0.6639137713342207,0.9071109514407185,0.680306905370844,0.6865898701022823
2,0.604145605698266,0.7783461210571185,0.7557089568281434,0.604000475400549,0.7953964194373402,0.7747233006852552
3,0.5016130867008459,0.8124467178175618,0.8044819322925981,0.5107375487037327,0.8260869565217391,0.816189031585959
4,0.48619975544709176,0.8047740835464621,0.7995959560609744,0.5156330803166265,0.8132992327365729,0.807132638247011
5,0.45826392171734537,0.803921568627451,0.80006476224225,0.4984320862518857,0.7953964194373402,0.790139032085184
6,0.4013491001072239,0.8422847399829497,0.8351035300918053,0.44534976738493154,0.8286445012787724,0.8215094275054003
7,0.39378236255783966,0.8303495311167945,0.8167448975647102,0.4399275330021558,0.8286445012787724,0.8184086582568556
8,0.3931725668480329,0.8610400682011935,0.8591372804594657,0.43890721383302106,0.8567774936061381,0.8534205528978266
9,0.42827209657517035,0.8132992327365729,0.8097842961149425,0.46405066751763036,0.8107416879795396,0.8068401694684952
10,0.34762681236860593,0.8704177323103154,0.8665901886637384,0.38191684264965986,0.8593350383631714,0.856846906425637
11,0.32211103123268914,0.887468030690537,0.8873200321494361,0.38345299093314755,0.8670076726342711,0.8659733918564058
12,0.31560217940390667,0.8670076726342711,0.8621912240973243,0.3843218771088154,0.8670076726342711,0.8626259414788671
13,0.28291166825926617,0.9028132992327366,0.9023845261054941,0.3751466493777302,0.8772378516624041,0.875947604685766
14,0.31386127732598873,0.8806479113384484,0.8796896935355442,0.3813716462810936,0.8746803069053708,0.8735400901399432
15,0.28953154881795246,0.886615515771526,0.8854441387633198,0.37128246668964393,0.8849104859335039,0.8832909775869349
16,0.2749801324608991,0.8883205456095482,0.8862285209892242,0.35663501319982815,0.8695652173913043,0.8676197437927561
17,0.27424733428394094,0.9045183290707587,0.9040926876621256,0.36133242507115043,0.8797953964194374,0.8786198897458058
18,0.25815220930488925,0.9019607843137255,0.9007808271830031,0.35588259937818095,0.8695652173913043,0.8676600989372074
19,0.28729024841962264,0.8934356351236147,0.8916517536284451,0.3758515820783727,0.8695652173913043,0.8673078841720925
20,0.2888462413912234,0.8959931798806479,0.8950492470518444,0.38479063120644413,0.8721227621483376,0.8709702430336886
21,0.2565037955903946,0.9087809036658141,0.9087424013448558,0.34665076857637567,0.8797953964194374,0.8789524631595699
22,0.2554668829111797,0.9147485080988917,0.915111768704356,0.37855719391952086,0.8746803069053708,0.8735299776476246
23,0.24154380784518475,0.9138959931798807,0.9134670054101347,0.35529167146024193,0.8797953964194374,0.8785543178154
24,0.2586047507866976,0.9002557544757033,0.8987618760221316,0.35369125854633654,0.8721227621483376,0.8710217259728597
25,0.2809470135842443,0.8806479113384484,0.8838041949207349,0.38712654546703523,0.8388746803069054,0.8407807483934657
26,0.28365639010912724,0.8823529411764706,0.8853833909671256,0.41344098209420127,0.8465473145780051,0.8478995570960801
27,0.24159190933976737,0.9138959931798807,0.912408876942302,0.3626920118966066,0.8797953964194374,0.8784723286825111
28,0.2513124254760027,0.9096334185848253,0.9087864031714575,0.3779621069388621,0.8670076726342711,0.8656996040997562
29,0.23876321920450183,0.9156010230179028,0.9157801116182466,0.3668410174377129,0.887468030690537,0.8869466540121079
30,0.24719342990807763,0.907075873827792,0.9057146350836739,0.3668026732056952,0.8721227621483376,0.870976554217082
