epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.8313482659856987,0.691389599317988,0.6245479168207322,0.8216418832769175,0.7033248081841432,0.6341790988139516
2,0.7553002240306175,0.6521739130434783,0.6027418669273075,0.740226364501602,0.6726342710997443,0.6242406443899741
3,0.7089954446445442,0.7246376811594203,0.7145557850002922,0.6860419196241042,0.7212276214833759,0.7062686965500907
4,0.6552454052780392,0.7237851662404092,0.6997945374856283,0.6415820056215271,0.7493606138107417,0.7264341001319659
5,0.6195885340118652,0.7502131287297528,0.7214583825396085,0.6129408564104144,0.7723785166240409,0.7445632223611018
6,0.6162283928193095,0.742540494458653,0.7097159538664035,0.6196489861554197,0.7544757033248082,0.722103213729514
7,0.6268748334098452,0.7271952259164536,0.6708335213820387,0.6327554999714922,0.7365728900255755,0.6896882509569793
8,0.5868186036542452,0.7416879795396419,0.7214043757337331,0.5849412594304975,0.7544757033248082,0.7360399892646269
9,0.5955295261926155,0.7416879795396419,0.74596899178983,0.6039478355051612,0.7340153452685422,0.7369523164394959
10,0.5913695229085612,0.7306052855924978,0.7256779374700327,0.6030834422392004,0.7186700767263428,0.7175437629903382
