epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,1.1293511694552851,0.8644501278772379,0.8630401215640529,1.1317453478913173,0.8567774936061381,0.8515408714502648
2,0.6663618096915047,0.875532821824382,0.874208047694691,0.6640218881999745,0.8823529411764706,0.8769959200210777
3,0.3676789933966452,0.9062233589087809,0.9043504262611544,0.3766576162994365,0.8823529411764706,0.8769988876090267
4,0.2322617092273831,0.9164535379369139,0.9156270287624408,0.2502643323844046,0.887468030690537,0.8849719983011008
5,0.1512333055718374,0.9650468883205456,0.9648563121735858,0.17438241582163763,0.9462915601023018,0.9461620496185514
6,0.11315167467891916,0.96845694799659,0.9682454258805591,0.13338086973218358,0.959079283887468,0.9589615470028529
7,0.09323233885266592,0.9727195225916454,0.9725642574519207,0.12141261912901383,0.9565217391304348,0.9562971796491068
8,0.07677425015543073,0.9761295822676896,0.9760094934123366,0.09963636872027536,0.9667519181585678,0.9666030139641807
9,0.05599108701992624,0.9889173060528559,0.9888521502130541,0.07334505508432303,0.979539641943734,0.9793847050497482
10,0.045458014257322085,0.9923273657289002,0.9922682087800269,0.06797070059058306,0.979539641943734,0.9794665022671651
11,0.03976731343577534,0.9923273657289002,0.9922682087800269,0.0641943770258323,0.9820971867007673,0.9820180914900455
12,0.03758225947116698,0.9889173060528559,0.98883979584378,0.0552872885399691,0.979539641943734,0.9794622437969327
13,0.037574673803540654,0.989769820971867,0.989695734818967,0.055123671148534475,0.9769820971867008,0.9768276972409284
14,0.03004397038697485,0.9940323955669225,0.9939892836190231,0.05781303732739309,0.9846547314578005,0.984582194054148
15,0.02778953259341571,0.9940323955669225,0.9939871806283284,0.04680633134520648,0.9820971867007673,0.9819625557483971
16,0.02580253801642832,0.9931798806479113,0.9931396355031621,0.041714811366518285,0.989769820971867,0.9896986755872451
17,0.018225950509697223,0.9957374254049446,0.9957231237974271,0.03982309696009702,0.9872122762148338,0.9871783280400862
18,0.018518689251286496,0.9965899403239556,0.9965838881718492,0.04874973428195052,0.9872122762148338,0.9871623163824061
19,0.015941042597552496,0.9974424552429667,0.9974314332970154,0.04268438949266358,0.9872122762148338,0.9871783280400862
20,0.03423032947424529,0.989769820971867,0.9896899674947234,0.07856072575959099,0.979539641943734,0.9794145783153111
21,0.019140289313551308,0.9965899403239556,0.9965572131936475,0.04575367166262949,0.9846547314578005,0.9845778028322998
22,0.013842155749692032,0.9965899403239556,0.9965572131936475,0.03966812557562271,0.9872122762148338,0.9871610271878708
23,0.012332804789266471,0.9982949701619779,0.9982789251610038,0.04157874400815581,0.9872122762148338,0.9872113078676007
24,0.011015975347641484,0.9982949701619779,0.9982789251610038,0.04064641099380296,0.9846547314578005,0.9846472053034981
25,0.010540812400956492,0.9965899403239556,0.9965572131936475,0.03619573868410971,0.9872122762148338,0.9872040119472434
26,0.008256730468521324,0.9974424552429667,0.9974181607865817,0.03220101976779092,0.9923273657289002,0.9923218869197988
27,0.01012483648860546,0.9991474850809889,0.9991395302575394,0.03995764480255868,0.9872122762148338,0.9871610271878708
28,0.009672289977814027,0.9965899403239556,0.9965572131936475,0.03575046916547067,0.989769820971867,0.9897375851996106
29,0.014140529257943258,0.9948849104859335,0.9948346724923167,0.042353700875611903,0.989769820971867,0.9897410273492886
30,0.00747410714467916,0.9982949701619779,0.9982789251610038,0.03432754701648927,0.9923273657289002,0.992323176973475
