epoch,train_loss,train_acc,train_f1,val_loss,val_acc,val_f1
1,0.5058608846794512,0.83461210571185,0.8331933257036793,0.5138731848858201,0.8235294117647058,0.8197859028862707
2,0.3734374682515072,0.8789428815004262,0.8753117687907057,0.4310511739357658,0.8542199488491049,0.8462767645195047
3,0.4682334203650986,0.814151747655584,0.8104997984846429,0.45487285514012016,0.7928388746803069,0.7878462641665018
4,0.3384477732939692,0.8815004262574595,0.8769735431006431,0.34979337697748636,0.8823529411764706,0.879749970623988
5,0.24044032549868255,0.9352088661551577,0.9351756363231102,0.28234716342843097,0.9232736572890026,0.9231774824611916
6,0.2581897264398882,0.9113384484228474,0.9114174212832185,0.2997832305900886,0.8849104859335039,0.8844408905774108
7,0.2206885220398785,0.9266837169650469,0.9262165674842988,0.26424048951519724,0.9053708439897699,0.9045244890025778
8,0.2909219010406748,0.9156010230179028,0.915236964501673,0.2509273674405749,0.9258312020460358,0.924721329209134
9,0.2193556435355394,0.9249786871270247,0.9242483269415368,0.20994282614849413,0.9130434782608695,0.9134495768377333
10,0.246002150516884,0.9258312020460358,0.925781474152901,0.2797580192156155,0.9207161125319693,0.9202645776459818
